id,text,text_implied,target,stereotype,lingua,dataset_name
360.0,"“Il discorso di Elena Cecchettin è un bignami. In due minuti ha detto tutto”. Così Claudio Amendola ha commentato le parole della sorella di Giulia Cecchettin, l’ennesima vittima di femminicidio. Il patriarcato in Italia è sempre esistito e non è certo questo il problema, il problema è la totale mancanza di valori, il cercare di assomigliare il più possibile a barbie e ken invece che restare delle persone.","['La violenza contro le donne non è dovuta al patriarcato, ma una crescita della superficialità generale.']",['woman'],[],it,dataset_women_implied
363.0,"“Il discorso di Elena Cecchettin è un bignami. In due minuti ha detto tutto”. Così Claudio Amendola ha commentato le parole della sorella di Giulia Cecchettin, l’ennesima vittima di femminicidio. Tutti fenomeni…. adesso! Ma la cara sorella che tanto è così sconvolta q we mando Giulia era in n vita dove era per aiutarla a tener lontano il mostro? Nessuno parla di ciò? Cucchi due ??","[""La sorella della vittima è responsabile dell'omicidio della sorella quanto il colpevole del delitto.""]",['woman'],[],it,dataset_women_implied
364.0,Nasce la rivolta delle chiavi per dire no alla violenza: “L’assassino vive in casa” Movimento delle chiaviche,['Solo le donne che non sono romanticamente e sessualmente legate agli uomini manifestano contro la violenza domestica'],['woman'],[],it,dataset_women_implied
366.0,Nasce la rivolta delle chiavi per dire no alla violenza: “L’assassino vive in casa” IL RUMORE DELLE FEMMINISTE E' SOLO UN GRANDE PETO,['Le manifestazioni delle femministe non hanno valore'],['woman'],[],it,dataset_women_implied
372.0,"Violenza di genere: per quattro uomini su dieci è colpa delle donne Tutte col burka, tutte a casa. Cazzo , gli islamici hanno ragione",['La soluzione contro la violenza nei confronti delle donne è la limitazione delle loro libertà'],['woman'],[],it,dataset_women_implied
373.0,Violenza di genere: per quattro uomini su dieci è colpa delle donne Io vedo i social pieni di donne svestite. Boh,"[""La violenza contro le donne è dovuta all'abbigliamento di queste""]",['woman'],[],it,dataset_women_implied
374.0,Se un' pervertito non è in grado di tenerselo nei pantaloni perché una ragazza si veste con la minigonna non è un problema della donna. avere l'uccello non è da pervertiti. Qualche volta va tirato fuori altrimenti perché madre natura ce lo ha dato?,['La nudità maschile è perfettamente naturale; quella femminile è da coprire.'],['woman'],[],it,dataset_women_implied
376.0,"Violenza di genere: per quattro uomini su dieci è colpa delle donne Non sono un uomo, ma a volte è vero, certe se la cercano pure con lanternino",['è colpa dell donne se sono vittime di violenza'],['woman'],[],it,dataset_women_implied
377.0,"Violenza di genere: per quattro uomini su dieci è colpa delle donne Oddio, a volte le loro scelte sentimentali sono alquanto discutibili, esempio vedi la foto del loro raga e sembra una foto segnaletica della polizia, in quei non infrequenti casi sembra che facciano di tutto per evitare che qualche persona possa pensare che il loro moroso è il tipico bravo ragazzo.",['è colpa delle donne se sono vittime di violenza perché scelgono delinquenti'],['woman'],[],it,dataset_women_implied
378.0,Violenza di genere: per quattro uomini su dieci è colpa delle donne Adesso spariscono tutte,['la scomparsa dell donne è una moda'],['woman'],[],it,dataset_women_implied
379.0,"Violenza di genere: per quattro uomini su dieci è colpa delle donne A prescindere che mi auguro che stia bene, sembra che la gente dopo la storia di Giulia ci stia un po marciando sopra",['La scomparsa di Giulia è sfruttata dalla gente per portare avanti la propria ideologia femminista'],['woman'],[],it,dataset_women_implied
380.0,"Emanuele Compagno (legale Turetta): ""Nel momento dell'eccitazione difficile cogliere la revoca del consenso"" Quando tira, tira eh eh eh. Solo chi è uomo può capire","[""L'eccitazione maschile giustifica la violenza contro le donne""]",['woman'],[],it,dataset_women_implied
381.0,"Emanuele Compagno (legale Turetta): ""Nel momento dell'eccitazione difficile cogliere la revoca del consenso"" Ma d'altronde una sana di mente a sta faccia demmerda non gliela darebbe.",['Giulia non era stabile mentalemente per aver avuto una relazione intima con Turetta'],['woman'],[],it,dataset_women_implied
387.0,"Elena Cecchettin: ""Corteo del 25 novembre, potrei esserci"" Le signorine che protestano contro il patriarcato, le farei passare a prendere con la loro macchina il fidanzato o quello appena conosciuto.",['Le donne che protestano contro il patriarcato sono ipocrite perché amano i i privilegi di tale sistema'],['woman'],[],it,dataset_women_implied
388.0,"Casa Ferragnez è pronta: ""Il bagno grande come il mio primo monolocale a Milano"" Ma perché più oscuro questi contenuti, più me li becco davanti? Peggio delle pubblicità telefoniche!!! Fosse almeno una ragazza carina..",['Solo i contenuti pubblicati da belle donne hanno senso di esistere'],['woman'],[],it,dataset_women_implied
389.0,"Casa Ferragnez è pronta: ""Il bagno grande come il mio primo monolocale a Milano"" Madonna ma quanto è ""secca"" è schelettrica",['Una donna molto magra non è attraente'],['woman'],[],it,dataset_women_implied
391.0,"Casa Ferragnez è pronta: ""Il bagno grande come il mio primo monolocale a Milano"" Si ma dalle qualcosa da mangiare povera Chiara è sempre più secca.",['Una donna molto magra non è attraente'],['woman'],[],it,dataset_women_implied
661.0,"Asia Argento, sei mesi senza fumo e niente alcol: «Ho iniziato a 14 anni per sentirmi grande, ora sono libera» Brava!! Non smettere con l’uccello però",['I traguardi delle donne è in\xa0 secondo piano rispetto alla loro sessualizzazione'],['woman'],[],it,dataset_women_implied
931.0,"Francesca Fialdini: «Una ragazza degli Anni 90. Prendevo gli abiti dal guardaroba di mamma e papà in egual misura. Trovavo già allora fastidioso dovermi adeguare a uno sguardo, maschile per lo più. Mi spiace che il corpo degli adolescenti oggi sia una specie di bottino di guerra per perfetti consumatori». Ma chi la guarda questa?",['Se una donna non è considerata bella non è degna di coniderazione'],['woman'],[],it,dataset_women_implied
